name,created,modified,addresses_roadtype_id,addresses_roadtype_name,addresses_road_id,addresses_road_name,addresses_start_street_number,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,addresses_main_address,addresses_type,values_value,values_outstanding,secondary_filters_name,secondary_filters_tree,geo_epgs_25831_x,geo_epgs_25831_y,geo_epgs_4326_lat,geo_epgs_4326_lon,estimated_dates,start_date,end_date,año_creacion,mes_creacion,dia_semana_creacion,categoria_centro,periodo_creacion,numero_direccion,categoria_direccion,decada,antiguedad,categoria_antiguedad,numero_direccion_cat,coordenadas_validas,datos_validos
Metàfora Centre d'Estudis d'Art-Teràpia,2001-04-06 22:00:00+00:00,2023-10-03 08:37:57.889762+00:00,,,244504,Papin,29,18,Sants,3,Sants-Montjuïc,8028,True,,933300089,True,Universitats,651,427491.5619594692,4581115.506690729,41.37829519044735,2.132873852906906,,,,2001,4,Friday,Educación Superior,2000s,29,Bajo,2000,23,Consolidado,Normal,True,True
Centre Educatiu Sagrada Família-Horta,1996-09-17 22:00:00+00:00,2023-02-28 12:37:28.076678+00:00,,,253301,C Peris i Mencheta,26,36,la Font d'en Fargues,7,Horta-Guinardó,8032,True,,933570208,True,Ensenyament infantil (3-6 anys),651,430039.3360765657,4586456.233139957,41.42662276188083,2.1627221855780103,,,,1996,9,Tuesday,Educación Infantil,1990s,26,Bajo,1990,28,Consolidado,Normal,True,True
Centre Educatiu Sagrada Família-Horta,1996-09-17 22:00:00+00:00,2023-02-28 12:37:28.076678+00:00,,,253301,C Peris i Mencheta,26,36,la Font d'en Fargues,7,Horta-Guinardó,8032,True,,933570208,True,Educació primària,651,430039.3360765657,4586456.233139957,41.42662276188083,2.1627221855780103,,,,1996,9,Tuesday,Educación Primaria,1990s,26,Bajo,1990,28,Consolidado,Normal,True,True
Centre Educatiu Sagrada Família-Horta,1996-09-17 22:00:00+00:00,2023-02-28 12:37:28.076678+00:00,,,253301,C Peris i Mencheta,26,36,la Font d'en Fargues,7,Horta-Guinardó,8032,True,,933570208,True,Educació secundària,651,430039.3360765657,4586456.233139957,41.42662276188083,2.1627221855780103,,,,1996,9,Tuesday,Educación Secundaria y FP,1990s,26,Bajo,1990,28,Consolidado,Normal,True,True
Escola 9 Graons,2017-02-20 08:06:30+00:00,2021-10-06 12:37:32.159505+00:00,,,286504,C Roger de Flor,217,7,la Dreta de l'Eixample,2,Eixample,8025,True,,677454840,True,Ensenyament infantil (3-6 anys),651,430528.4499038907,4583668.172421859,41.401554153546826,2.168895385331425,,,,2017,2,Monday,Educación Infantil,2010s,217,Muy alto,2010,7,Reciente,Alto,True,True
Escola 9 Graons,2017-02-20 08:06:30+00:00,2021-10-06 12:37:32.159505+00:00,,,286504,C Roger de Flor,217,7,la Dreta de l'Eixample,2,Eixample,8025,True,,677454840,True,Educació primària,651,430528.4499038907,4583668.172421859,41.401554153546826,2.168895385331425,,,,2017,2,Monday,Educación Primaria,2010s,217,Muy alto,2010,7,Reciente,Alto,True,True
Centre de Recerca en Economia Financera,2005-10-19 09:06:38+00:00,2023-01-20 13:16:05.393388+00:00,,,132908,C Ramon Trias Fargas,25,67,la Vila Olímpica del Poblenou,10,Sant Martí,8005,True,,93 542 16 19,True,Universitats,651,432362.0263673597,4582284.352293278,41.38924681822701,2.190983335170805,,,,2005,10,Wednesday,Educación Superior,2000s,25,Bajo,2000,19,Establecido,Normal,True,True
Centre d'Estudis de Risc Tecnològic,2005-10-19 09:29:06+00:00,2023-02-01 16:02:36.124162+00:00,,,144601,Av Diagonal,647,20,la Maternitat i Sant Ramon,4,Les Corts,8028,True,,93 401 66 75,True,Universitats,651,426025.30305167846,4581863.652071393,41.38489994951897,2.115249564660417,,,,2005,10,Wednesday,Educación Superior,2000s,647,Muy alto,2000,19,Establecido,Muy Alto,True,True
Centre d'Integritat Estructural i Fiabilitat de Materials,2005-10-19 10:08:08+00:00,2023-01-20 13:16:05.109169+00:00,,,144601,Av Diagonal,647,20,la Maternitat i Sant Ramon,4,Les Corts,8028,True,,93 401 67 01,True,Universitats,651,426018.4441241863,4581837.127328736,41.38466042213047,2.115170778876513,,,,2005,10,Wednesday,Educación Superior,2000s,647,Muy alto,2000,19,Establecido,Muy Alto,True,True
Innova de la Universitat Politècnica de Catalunya,2005-10-19 15:00:42+00:00,2023-02-01 16:02:35.911511+00:00,,,169023,C Jordi Girona,29,21,Pedralbes,4,Les Corts,8034,True,,93 413 76 23,True,Universitats,651,425996.6322557616,4582202.929754439,41.38795303595182,2.1148652528365357,,,,2005,10,Wednesday,Educación Superior,2000s,29,Bajo,2000,19,Establecido,Normal,True,True
Laboratori d'Enginyeria Marítima,2005-10-21 08:58:27+00:00,2023-01-27 11:31:00.515538+00:00,,,169023,C Jordi Girona,1,21,Pedralbes,4,Les Corts,8034,True,,93 401 64 68,True,Universitats,651,426075.4434569442,4582352.122315965,41.38930399355781,2.115789578332347,,,,2005,10,Friday,Educación Superior,2000s,1,Bajo,2000,19,Establecido,Bajo,True,True
Institut de Recerca en Economia Aplicada Regional i Pública,2005-10-20 09:47:00+00:00,2023-01-26 07:11:50.455443+00:00,,,144601,Av Diagonal,690,21,Pedralbes,4,Les Corts,8034,True,,934 029 081,True,Universitats,651,426002.6552524405,4581951.840205859,41.38569213816947,2.114967953157307,,,,2005,10,Thursday,Educación Superior,2000s,690,Muy alto,2000,19,Establecido,Muy Alto,True,True
Escola per a Adolescents,2013-07-16 22:00:00+00:00,2022-09-17 05:56:38.890832+00:00,,,9901,C Almansa,43,51,Verdun,8,Nou Barris,8042,True,,No disponible,,Educació secundària,651,431084.3495623021,4588263.315749355,41.44298880234272,2.175021416842057,,,,2013,7,Tuesday,Educación Secundaria y FP,2010s,43,Bajo,2010,11,Establecido,Normal,True,True
Centre Educatiu Josep Tous,1996-09-16 22:00:00+00:00,2023-02-28 12:42:25.839254+00:00,,,31208,C Begur,10,17,Sants - Badal,3,Sants-Montjuïc,8028,True,,934224640,True,Ensenyament infantil (0-3 anys),651,427182.9610389311,4580751.154180967,41.37498574384314,2.1292274833826714,,,,1996,9,Monday,Educación Infantil,1990s,10,Bajo,1990,28,Consolidado,Bajo,True,True
Centre Educatiu Josep Tous,1996-09-16 22:00:00+00:00,2023-02-28 12:42:25.839254+00:00,,,31208,C Begur,10,17,Sants - Badal,3,Sants-Montjuïc,8028,True,,934224640,True,Ensenyament infantil (3-6 anys),651,427182.9610389311,4580751.154180967,41.37498574384314,2.1292274833826714,,,,1996,9,Monday,Educación Infantil,1990s,10,Bajo,1990,28,Consolidado,Bajo,True,True
Centre Educatiu Josep Tous,1996-09-16 22:00:00+00:00,2023-02-28 12:42:25.839254+00:00,,,31208,C Begur,10,17,Sants - Badal,3,Sants-Montjuïc,8028,True,,934224640,True,Educació primària,651,427182.9610389311,4580751.154180967,41.37498574384314,2.1292274833826714,,,,1996,9,Monday,Educación Primaria,1990s,10,Bajo,1990,28,Consolidado,Bajo,True,True
Centre Educatiu Josep Tous,1996-09-16 22:00:00+00:00,2023-02-28 12:42:25.839254+00:00,,,31208,C Begur,10,17,Sants - Badal,3,Sants-Montjuïc,8028,True,,934224640,True,Educació secundària,651,427182.9610389311,4580751.154180967,41.37498574384314,2.1292274833826714,,,,1996,9,Monday,Educación Secundaria y FP,1990s,10,Bajo,1990,28,Consolidado,Bajo,True,True
Centre d'Investigació Film-Història,2005-10-19 10:12:44+00:00,2023-01-26 13:50:09.712153+00:00,,,216906,Carrer de Montalegre,6,1,el Raval,1,Ciutat Vella,8001,True,,93 403 78 23,True,Universitats,651,430340.072,4581725.29,41.384038957130166,2.16686547398752,,,,2005,10,Wednesday,Educación Superior,2000s,6,Bajo,2000,19,Establecido,Bajo,True,True
Centre Europeu de Paral.lelisme de Barcelona,2005-10-19 10:48:05+00:00,2023-01-31 10:31:20.019019+00:00,,,169023,C Jordi Girona,1,21,Pedralbes,4,Les Corts,8034,True,,93 401 69 86,True,Universitats,651,426068.4435216841,4582367.122168078,41.38943844715893,2.1157040310387605,,,,2005,10,Wednesday,Educación Superior,2000s,1,Bajo,2000,19,Establecido,Bajo,True,True
Centre Universitari de Sociolingüística i Comunicació,2005-10-19 11:56:49+00:00,2023-02-01 16:02:36.002624+00:00,,,169409,G.V. Corts Catalanes,585,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8007,True,,93 403 70 65,True,Universitats,651,430105.756355228,4582009.3515178105,41.38657708352391,2.164030568391206,,,,2005,10,Wednesday,Educación Superior,2000s,585,Muy alto,2000,19,Establecido,Muy Alto,True,True
Grup de Compatibilitat Electromagnètica,2005-10-19 13:31:17+00:00,2023-01-20 13:00:28.664252+00:00,,,169023,C Jordi Girona,1,21,Pedralbes,4,Les Corts,8034,True,,93 401 10 21,True,Universitats,651,426083.4433829235,4582335.122483583,41.389151618851365,2.115887328799245,,,,2005,10,Wednesday,Educación Superior,2000s,1,Bajo,2000,19,Establecido,Bajo,True,True
Grup d'Enginyeria Molecular,2005-10-19 13:43:32+00:00,2023-01-20 13:00:28.598646+00:00,,,28000,Via Augusta,390,23,Sarrià,5,Sarrià-Sant Gervasi,8017,True,,93 267 20 00,True,Universitats,651,426398.7099637597,4583957.872722917,41.40379591152728,2.1194605457742592,,,,2005,10,Wednesday,Educación Superior,2000s,390,Muy alto,2000,19,Establecido,Muy Alto,True,True
Escola  de les Aigües,1987-09-28 23:00:00+00:00,2024-06-17 12:41:47.213665+00:00,,,76807,C Sardenya,420,33,el Baix Guinardó,7,Horta-Guinardó,8025,True,,934568603,True,Ensenyament infantil (3-6 anys),651,430370.00728480046,4584434.226918608,41.40844003176645,2.1669119630500093,,,,1987,9,Monday,Educación Infantil,1980s,420,Muy alto,1980,37,Histórico,Muy Alto,True,True
Escola  de les Aigües,1987-09-28 23:00:00+00:00,2024-06-17 12:41:47.213665+00:00,,,76807,C Sardenya,420,33,el Baix Guinardó,7,Horta-Guinardó,8025,True,,934568603,True,Educació primària,651,430370.00728480046,4584434.226918608,41.40844003176645,2.1669119630500093,,,,1987,9,Monday,Educación Primaria,1980s,420,Muy alto,1980,37,Histórico,Muy Alto,True,True
Escola Auró,1994-10-18 23:00:00+00:00,2023-04-18 11:28:55.466187+00:00,,,191204,C Mallorca,106,9,la Nova Esquerra de l'Eixample,2,Eixample,8029,True,,934530741,True,Ensenyament infantil (3-6 anys),651,429137.9897777461,4581937.231020137,41.38584285162456,2.1524652478936903,,,,1994,10,Tuesday,Educación Infantil,1990s,106,Alto,1990,30,Consolidado,Normal,True,True
Escola Auró,1994-10-18 23:00:00+00:00,2023-04-18 11:28:55.466187+00:00,,,191204,C Mallorca,106,9,la Nova Esquerra de l'Eixample,2,Eixample,8029,True,,934530741,True,Educació primària,651,429137.9897777461,4581937.231020137,41.38584285162456,2.1524652478936903,,,,1994,10,Tuesday,Educación Primaria,1990s,106,Alto,1990,30,Consolidado,Normal,True,True
Facultat de Comunicació i Relacions Internacionals Blanquerna - URL,1994-03-22 23:00:00+00:00,2024-05-24 10:29:13.620826+00:00,,,701222,Plaça de Joan Coromines,1,1,el Raval,1,Ciutat Vella,8001,True,,932533132,True,Universitats,651,430289.981,4581670.112,41.38353764764212,2.166272793410519,,,,1994,3,Tuesday,Educación Superior,1990s,1,Bajo,1990,30,Consolidado,Bajo,True,True
Centre Educatiu Pérez Iborra,1996-09-17 22:00:00+00:00,2024-03-04 11:54:20.634618+00:00,,,89004,Carrer del Consell de Cent,321,7,la Dreta de l'Eixample,2,Eixample,8007,True,,93 488 00 57,True,Ensenyament infantil (0-3 anys),651,430056.415,4582335.184,41.38950745987772,2.1634028611920457,,,,1996,9,Tuesday,Educación Infantil,1990s,321,Muy alto,1990,28,Consolidado,Muy Alto,True,True
Centre Educatiu Pérez Iborra,1996-09-17 22:00:00+00:00,2024-03-04 11:54:20.634618+00:00,,,89004,Carrer del Consell de Cent,321,7,la Dreta de l'Eixample,2,Eixample,8007,True,,93 488 00 57,True,Ensenyament infantil (3-6 anys),651,430056.415,4582335.184,41.38950745987772,2.1634028611920457,,,,1996,9,Tuesday,Educación Infantil,1990s,321,Muy alto,1990,28,Consolidado,Muy Alto,True,True
Centre Educatiu Pérez Iborra,1996-09-17 22:00:00+00:00,2024-03-04 11:54:20.634618+00:00,,,89004,Carrer del Consell de Cent,321,7,la Dreta de l'Eixample,2,Eixample,8007,True,,93 488 00 57,True,Educació primària,651,430056.415,4582335.184,41.38950745987772,2.1634028611920457,,,,1996,9,Tuesday,Educación Primaria,1990s,321,Muy alto,1990,28,Consolidado,Muy Alto,True,True
Centre Educatiu Pérez Iborra,1996-09-17 22:00:00+00:00,2024-03-04 11:54:20.634618+00:00,,,89004,Carrer del Consell de Cent,321,7,la Dreta de l'Eixample,2,Eixample,8007,True,,93 488 00 57,True,Educació secundària,651,430056.415,4582335.184,41.38950745987772,2.1634028611920457,,,,1996,9,Tuesday,Educación Secundaria y FP,1990s,321,Muy alto,1990,28,Consolidado,Muy Alto,True,True
Centre Educatiu Miguel Griñó,1996-09-17 22:00:00+00:00,2023-10-03 08:17:13.903773+00:00,,,329902,Tamarit,151,10,Sant Antoni,2,Eixample,8015,True,,934266609,True,Formació professional,651,429773.313780118,4581083.200487797,41.37820659398508,2.16016213696156,,,,1996,9,Tuesday,Educación Secundaria y FP,1990s,151,Alto,1990,28,Consolidado,Alto,True,True
Parc d'Innovació Tecnològica i Empresarial La Salle,2003-07-11 10:29:42+00:00,2023-02-01 15:52:15.820439+00:00,,,95007,C Quatre Camins,30,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8022,True,,932902434,True,Universitats,651,427290.6671651552,4584575.7108910885,41.40944167227188,2.1300561885083784,,,,2003,7,Friday,Educación Superior,2000s,30,Bajo,2000,21,Consolidado,Normal,True,True
Escola de Música de Barcelona,1996-09-17 22:00:00+00:00,2023-10-03 08:17:57.893417+00:00,,,191204,C Mallorca,330,7,la Dreta de l'Eixample,2,Eixample,8037,True,,932075818,True,Música,651,430491.6383386924,4583294.63805769,41.398186674556,2.1684979299949103,,,,1996,9,Tuesday,Otros,1990s,330,Muy alto,1990,28,Consolidado,Muy Alto,True,True
Escola de Música de Barcelona,1996-09-17 22:00:00+00:00,2023-10-03 08:17:57.893417+00:00,,,191204,C Mallorca,330,7,la Dreta de l'Eixample,2,Eixample,8037,True,,932075818,True,Universitats,651,430491.6383386924,4583294.63805769,41.398186674556,2.1684979299949103,,,,1996,9,Tuesday,Educación Superior,1990s,330,Muy alto,1990,28,Consolidado,Muy Alto,True,True
Centre Educatiu Comercial Català,2006-04-07 12:10:54+00:00,2022-09-17 04:35:22.557455+00:00,,,34400,Via Bàrcino,32,57,la Trinitat Vella,9,Sant Andreu,8033,True,,932740943,True,Formació professional,651,432657.7240890316,4589304.28492905,41.452497956189845,2.193738158418465,,,,2006,4,Friday,Educación Secundaria y FP,2000s,32,Bajo,2000,18,Establecido,Normal,True,True
Escola Municipal de Música Nou Barris,2007-02-15 13:52:42+00:00,2021-07-19 20:14:51.493039+00:00,,,282650,Av Rio de Janeiro,11,45,Porta,8,Nou Barris,8016,True,,933510277,True,Música,651,431619.1706385356,4586957.469578766,41.43127325717091,2.181570818067009,,,,2007,2,Thursday,Otros,2000s,11,Bajo,2000,17,Establecido,Bajo,True,True
Centre Educatiu Zurich,1996-09-17 22:00:00+00:00,2023-10-03 08:43:40.150431+00:00,,,248108,Av Pearson,73,21,Pedralbes,4,Les Corts,8034,True,,932037606,True,Ensenyament infantil (3-6 anys),651,425131.17152742273,4582834.533401624,41.39356150207276,2.104436841139324,,,,1996,9,Tuesday,Educación Infantil,1990s,73,Medio,1990,28,Consolidado,Normal,True,True
Centre Educatiu Zurich,1996-09-17 22:00:00+00:00,2023-10-03 08:43:40.150431+00:00,,,248108,Av Pearson,73,21,Pedralbes,4,Les Corts,8034,True,,932037606,True,Educació primària,651,425131.17152742273,4582834.533401624,41.39356150207276,2.104436841139324,,,,1996,9,Tuesday,Educación Primaria,1990s,73,Medio,1990,28,Consolidado,Normal,True,True
Centre Educatiu Zurich,1996-09-17 22:00:00+00:00,2023-10-03 08:43:40.150431+00:00,,,248108,Av Pearson,73,21,Pedralbes,4,Les Corts,8034,True,,932037606,True,Educació secundària,651,425131.17152742273,4582834.533401624,41.39356150207276,2.104436841139324,,,,1996,9,Tuesday,Educación Secundaria y FP,1990s,73,Medio,1990,28,Consolidado,Normal,True,True
Centre Educatiu Grèvol,1998-03-18 23:00:00+00:00,2022-09-17 03:38:52.591370+00:00,,,267907,C Provençals,9,69,Diagonal Mar i el Front Marítim del Poblenou,10,Sant Martí,8019,True,,933031103,True,Ensenyament infantil (3-6 anys),651,434095.66617418977,4584031.717590191,41.40512883427549,2.2115272743841814,,,,1998,3,Wednesday,Educación Infantil,1990s,9,Bajo,1990,26,Consolidado,Bajo,True,True
Centre Educatiu Grèvol,1998-03-18 23:00:00+00:00,2022-09-17 03:38:52.591370+00:00,,,267907,C Provençals,9,69,Diagonal Mar i el Front Marítim del Poblenou,10,Sant Martí,8019,True,,933031103,True,Educació primària,651,434095.66617418977,4584031.717590191,41.40512883427549,2.2115272743841814,,,,1998,3,Wednesday,Educación Primaria,1990s,9,Bajo,1990,26,Consolidado,Bajo,True,True
Centre Educatiu Grèvol,1998-03-18 23:00:00+00:00,2022-09-17 03:38:52.591370+00:00,,,267907,C Provençals,9,69,Diagonal Mar i el Front Marítim del Poblenou,10,Sant Martí,8019,True,,933031103,True,Educació secundària,651,434095.66617418977,4584031.717590191,41.40512883427549,2.2115272743841814,,,,1998,3,Wednesday,Educación Secundaria y FP,1990s,9,Bajo,1990,26,Consolidado,Bajo,True,True
Aules de Formació Permanent per a la Gent Gran de Barcelona,2004-04-15 14:33:37+00:00,2022-09-17 04:16:35.894324+00:00,,,70607,C Casanova,36,10,Sant Antoni,2,Eixample,8011,True,,934516040,True,Universitats,651,429879.0756265079,4581684.085645053,41.38362779436018,2.161357278865766,,,,2004,4,Thursday,Educación Superior,2000s,36,Bajo,2000,20,Establecido,Normal,True,True
Institut Escola El Til·ler,2017-02-20 07:54:17+00:00,2021-10-01 09:06:24.535674+00:00,,,214900,Passeig de Mollerussa,1,59,el Bon Pastor,9,Sant Andreu,8030,True,,933456947,True,Ensenyament infantil (3-6 anys),651,433389.1103036477,4587744.692262393,41.43851226233614,2.20266592075902,,,,2017,2,Monday,Educación Infantil,2010s,1,Bajo,2010,7,Reciente,Bajo,True,True
Institut Escola El Til·ler,2017-02-20 07:54:17+00:00,2021-10-01 09:06:24.535674+00:00,,,214900,Passeig de Mollerussa,1,59,el Bon Pastor,9,Sant Andreu,8030,True,,933456947,True,Educació primària,651,433389.1103036477,4587744.692262393,41.43851226233614,2.20266592075902,,,,2017,2,Monday,Educación Primaria,2010s,1,Bajo,2010,7,Reciente,Bajo,True,True
Institut Escola El Til·ler,2017-02-20 07:54:17+00:00,2021-10-01 09:06:24.535674+00:00,,,214900,Passeig de Mollerussa,1,59,el Bon Pastor,9,Sant Andreu,8030,True,,933456947,True,Educació secundària,651,433389.1103036477,4587744.692262393,41.43851226233614,2.20266592075902,,,,2017,2,Monday,Educación Secundaria y FP,2010s,1,Bajo,2010,7,Reciente,Bajo,True,True
Unitat Docent Hospital Universitari de la Santa Creu i Sant Pau,2004-07-22 09:40:00+00:00,2024-05-24 08:31:55.924624+00:00,,,297001,C Sant Antoni Maria Claret,167,35,el Guinardó,7,Horta-Guinardó,8025,True,,93 586 89 81,True,Universitats,651,431113.7429716268,4584868.611835484,41.41241647123583,2.1757600481895056,,,,2004,7,Thursday,Educación Superior,2000s,167,Alto,2000,20,Establecido,Alto,True,True
Centre Educatiu Impulsem,2005-09-22 11:33:49+00:00,2024-10-03 07:29:28.249453+00:00,,,330300,C Tàpies,6,1,el Raval,1,Ciutat Vella,8001,True,,934436583,True,Formació professional,651,430682.2409789435,4580904.983415029,41.376680258915165,2.1710512409002245,,,,2005,9,Thursday,Educación Secundaria y FP,2000s,6,Bajo,2000,19,Establecido,Bajo,True,True
Grup de Recerca Multiculturalisme i Gènere,2004-11-30 07:48:00+00:00,2023-02-13 16:59:23.944541+00:00,,,216906,C Montalegre,6,1,el Raval,1,Ciutat Vella,8001,True,,934037727,True,Universitats,651,430379.0357577841,4581724.135357528,41.38403193047776,2.167331566974877,,,,2004,11,Tuesday,Educación Superior,2000s,6,Bajo,2000,20,Establecido,Bajo,True,True
Centre Educatiu Jesuïtes Sarrià - Sant Ignasi,1997-12-04 23:00:00+00:00,2024-04-16 08:36:09.574341+00:00,,,100901,C Carrasco i Formiguera,32,23,Sarrià,5,Sarrià-Sant Gervasi,8017,True,,936023000,True,Ensenyament infantil (0-3 anys),651,426569.13532868464,4583863.631679042,41.40296270967555,2.121510655906228,,,,1997,12,Thursday,Educación Infantil,1990s,32,Bajo,1990,27,Consolidado,Normal,True,True
Centre Educatiu Jesuïtes Sarrià - Sant Ignasi,1997-12-04 23:00:00+00:00,2024-04-16 08:36:09.574341+00:00,,,100901,C Carrasco i Formiguera,32,23,Sarrià,5,Sarrià-Sant Gervasi,8017,True,,936023000,True,Ensenyament infantil (3-6 anys),651,426569.13532868464,4583863.631679042,41.40296270967555,2.121510655906228,,,,1997,12,Thursday,Educación Infantil,1990s,32,Bajo,1990,27,Consolidado,Normal,True,True
Centre Educatiu Jesuïtes Sarrià - Sant Ignasi,1997-12-04 23:00:00+00:00,2024-04-16 08:36:09.574341+00:00,,,100901,C Carrasco i Formiguera,32,23,Sarrià,5,Sarrià-Sant Gervasi,8017,True,,936023000,True,Educació primària,651,426569.13532868464,4583863.631679042,41.40296270967555,2.121510655906228,,,,1997,12,Thursday,Educación Primaria,1990s,32,Bajo,1990,27,Consolidado,Normal,True,True
Centre Educatiu Jesuïtes Sarrià - Sant Ignasi,1997-12-04 23:00:00+00:00,2024-04-16 08:36:09.574341+00:00,,,100901,C Carrasco i Formiguera,32,23,Sarrià,5,Sarrià-Sant Gervasi,8017,True,,936023000,True,Educació secundària,651,426569.13532868464,4583863.631679042,41.40296270967555,2.121510655906228,,,,1997,12,Thursday,Educación Secundaria y FP,1990s,32,Bajo,1990,27,Consolidado,Normal,True,True
